gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1802861257	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000111436	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual de Nova Baden	4265f332-341c-45f6-b30b-5dc2e39b86e8	-21.937556	-45.323306			945.0	55.0			2007-07-13T00:00:00Z	13	7	2007	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	111436	12558	Salino, A	2007-07-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Heringer, G; Dittrich, VAO; Lara, DS			2019-05-13T18:01:21.847Z		GEODETIC_DATUM_ASSUMED_WGS84
1802861251	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000111525	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Distrito Pocinhos do Rio Verde, APA Pedra Branca	4265f332-341c-45f6-b30b-5dc2e39b86e8	-21.977889	-46.371222			1550.0	0.0			2007-07-15T00:00:00Z	15	7	2007	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	111525	12647	Salino, A	2007-07-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Heringer, G; Dittrich, VAO; Lara, DS			2019-05-13T18:01:21.207Z		GEODETIC_DATUM_ASSUMED_WGS84
1802859247	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000103540	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Nacional do Caparaó, região próximo a Torre Repetidora. Floresta Ombrófila Densa Montana.	4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.439	-41.851333			1200.0	200.0			2006-11-24T00:00:00Z	24	11	2006	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	103540	11462	Salino, A	2006-11-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A; Santos, LM			2019-05-13T18:01:21.110Z		GEODETIC_DATUM_ASSUMED_WGS84
1802858166	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000099184	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios.	4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.067222	-42.077889			1375.0	225.0			2006-05-20T00:00:00Z	20	5	2006	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	99184	11041	Salino, A	2006-06-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ			2019-05-13T18:01:20.708Z		GEODETIC_DATUM_ASSUMED_WGS84
1802857296	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000091611	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual do Jacupiranga	4265f332-341c-45f6-b30b-5dc2e39b86e8	-24.931111	-48.417222			700.0	0.0			2005-03-24T00:00:00Z	24	3	2005	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	91611	10198	Salino, A	2005-03-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Almeida, TE; Jkemoto, E; Kubota, U; Júnior, RA			2019-05-13T18:01:19.993Z		GEODETIC_DATUM_ASSUMED_WGS84
1802856989	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000090215	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Vale do Matutu	4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.144139	-45.095333			1455.0	25.0			2004-10-11T00:00:00Z	11	10	2004	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	90215	9755	Salino, A	2004-11-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall			2019-05-13T18:01:19.851Z		GEODETIC_DATUM_ASSUMED_WGS84
1802856505	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000087163	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Fazenda Duas Barras	4265f332-341c-45f6-b30b-5dc2e39b86e8	-16.413889	-40.049278			820.0	0.0			2004-03-07T00:00:00Z	7	3	2004	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	87163	9456	Salino, A	2004-03-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Lombardi, JA; Mota, RC; Almeida, TE; Viana, PL			2019-05-13T18:01:19.606Z		GEODETIC_DATUM_ASSUMED_WGS84
1802855685	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000081443	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Natural Municipal do Ribeirão do Campo	4265f332-341c-45f6-b30b-5dc2e39b86e8	-19.055444	-43.62125			1280.0	0.0			2003-03-23T00:00:00Z	23	3	2003	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	81443	8377	Salino, A	2003-07-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Carvalho, FA; Mota, RC; Viana, PL			2019-05-13T18:01:17.569Z		GEODETIC_DATUM_ASSUMED_WGS84
1802855683	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000081476	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Natural Municipal do Ribeirão do Campo	4265f332-341c-45f6-b30b-5dc2e39b86e8	-19.055444	-43.62125			1280.0	0.0			2003-03-23T00:00:00Z	23	3	2003	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	81476	8410	Salino, A	2003-07-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Carvalho, FA; Mota, RC; Viana, PL			2019-05-13T18:01:17.083Z		GEODETIC_DATUM_ASSUMED_WGS84
1802855561	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000081073	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual Intervales	4265f332-341c-45f6-b30b-5dc2e39b86e8	-24.3075	-48.374444			790.0	0.0			2003-04-16T00:00:00Z	16	4	2003	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	81073	8547	Salino, A	2003-04-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Carvalho, FA; Viani, RAG; Gusson, E; Souza, SCPM			2019-05-13T18:01:16.985Z		GEODETIC_DATUM_ASSUMED_WGS84
1802855467	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000080974	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual Intervales	4265f332-341c-45f6-b30b-5dc2e39b86e8	-24.2775	-48.419167			780.0	0.0			2003-04-15T00:00:00Z	15	4	2003	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	80974	8447	Salino, A	2003-04-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Carvalho, FA; Urbanetz, C; Almeida, KYM; Déstro, GFG			2019-05-13T18:01:18.858Z		GEODETIC_DATUM_ASSUMED_WGS84
1802854790	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000074325	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Pico dos Marins	4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.516667	-45.158333			1450.0	0.0			2002-04-03T00:00:00Z	3	4	2002	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	74325	1120	Dittrich, VAO	2002-04-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Dittrich, VAO			2019-05-13T18:01:17.569Z		GEODETIC_DATUM_ASSUMED_WGS84
1802853854	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000064930	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Bairro do Mato, Sítio do Mato, Mata da Nascente do Rio Camancudaia. Floresta Ombrofila Densa Montana	4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.721889	-45.595944							2001-10-20T00:00:00Z	20	10	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	64930	172	Melo, LCN; Salino, A		CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Melo, LCN; Salino, A; Barros, A; Kamino, LHY			2019-05-13T18:01:15.839Z		GEODETIC_DATUM_ASSUMED_WGS84
1802852625	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000057834	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Camanducaia.	4265f332-341c-45f6-b30b-5dc2e39b86e8	0.0	0.0							2001-03-31T00:00:00Z	31	3	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	57834	6427	Salino, A	2001-03-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Melo, LCN			2019-05-13T18:01:15.450Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1802852436	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000057679	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Estação Ecológica do Bananal	4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.819444	-44.366111			1240.0	110.0			2001-03-08T00:00:00Z	8	3	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	57679	6260	Salino, A	2001-03-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO			2019-05-13T18:01:13.943Z		GEODETIC_DATUM_ASSUMED_WGS84
1802852370	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000057540	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual da Serra do Mar, Núcleo Santa Virgínia	4265f332-341c-45f6-b30b-5dc2e39b86e8	-23.341389	-48.146667			925.0	25.0			2001-03-04T00:00:00Z	4	3	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	57540	6143	Salino, A	2001-03-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO			2019-05-13T18:01:15.439Z		GEODETIC_DATUM_ASSUMED_WGS84
1802852195	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000056900	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Camanducaia.	4265f332-341c-45f6-b30b-5dc2e39b86e8	0.0	0.0							2001-01-12T00:00:00Z	12	1	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	56900	5778	Salino, A	2000-10-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A			2019-05-13T18:01:14.913Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1802852181	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000056635	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Mata do Altair.	4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.710833	-45.931667			1900.0	0.0			2001-02-03T00:00:00Z	3	2	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	56635	263	Salino, A		CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	França, GS; Stehmann, JR			2019-05-13T18:01:15.769Z		GEODETIC_DATUM_ASSUMED_WGS84
1802850889	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000048127	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual da Serra do Brigadeiro	4265f332-341c-45f6-b30b-5dc2e39b86e8	0.0	0.0			1400.0	0.0			1999-07-10T00:00:00Z	10	7	1999	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	48127	4882	Salino, A; Nóbrega, T	1999-08-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A			2019-05-13T18:01:12.659Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1802849419	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000033314	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual da Serra do Mar	4265f332-341c-45f6-b30b-5dc2e39b86e8	0.0	0.0							1996-12-18T00:00:00Z	18	12	1996	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	33314	2955	Salino, A	2004-05-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A			2019-05-13T18:01:13.035Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1802848504	ed8e1590-62b5-48a8-8654-4ecc13554f57	BRA:UFMG:BHCB-SL:0000030180	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		4265f332-341c-45f6-b30b-5dc2e39b86e8	0.0	0.0							1993-03-26T00:00:00Z	26	3	1993	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Minas Gerais (UFMG)	BHCB-SL	30180	s.n.	Salino, A	1995-01-01T00:00:00Z	CC_BY_NC_4_0	BHCB-SL - Herbário UFMG - Samambaias e Licófitas	Salino, A			2019-05-13T18:01:12.683Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1801102390	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000062848	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Municipal da Lagoa do Peri.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.740278	-48.549167			35.0	0.0			2016-10-04T00:00:00Z	4	10	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	62848	55	Carmes, A.A.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Carmes, A.A.; Pereira-Silva, L.; Fiaschi, P.; Smith, N.P.			2019-03-23T16:42:13.157Z		GEODETIC_DATUM_ASSUMED_WGS84
1795580339	78dcee36-b0a2-4679-802d-bc0b5016518b	BRA:UEL:FUEL:0000055465	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Natal, Linha férrea, após o CEPA Rugendas	eec37c7c-2dce-440e-8de1-966214931e74	-26.324722	-49.313333			600.0	0.0			2016-01-16T00:00:00Z	16	1	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Estadual de Londrina, UEL	FUEL	55465	1463	Schwirkowski, P	2016-01-16T00:00:00Z	CC_BY_NC_4_0	FUEL - Herbário da Universidade Estadual de Londrina	Schwirkowski, P			2018-12-29T20:10:07.287Z		GEODETIC_DATUM_ASSUMED_WGS84
1795580336	78dcee36-b0a2-4679-802d-bc0b5016518b	BRA:UEL:FUEL:0000055464	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Serra alta, Rua Bento Muhlbauer, beira da rua	eec37c7c-2dce-440e-8de1-966214931e74	-26.264167	-49.392778			830.0	0.0			2016-02-01T00:00:00Z	1	2	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Estadual de Londrina, UEL	FUEL	55464	1537	Schwirkowski, P	2016-02-01T00:00:00Z	CC_BY_NC_4_0	FUEL - Herbário da Universidade Estadual de Londrina	Schwirkowski, P			2018-12-29T20:10:07.220Z		GEODETIC_DATUM_ASSUMED_WGS84
1702645156	68c90cbc-e74b-4fb6-8ee4-6fa3bd247837	BRA:UFV:VIC:0000050387	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Reserva Biológica da Mata Paludosa.	fe647d6c-1c4b-441b-b93b-d310d074b227	-29.0	-50.0			150.0	0.0			2016-05-30T00:00:00Z	30	5	2016	5529698	3599338	PRESERVED_SPECIMEN	UFV	VIC	50387	2481	Gonzatti, F.	2016-01-01T00:00:00Z	CC_BY_NC_4_0	VIC - Herbário da Universidade Federal de Viçosa	Gonzatti, F.			2019-06-21T16:40:48.659Z		TAXON_MATCH_FUZZY;GEODETIC_DATUM_ASSUMED_WGS84
1699358879	2273e40d-26c2-4959-aea2-b6abcce16d09	BRA:UFRGS:ICN:0000194973	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	mato do Altair	04481953-6112-489f-bb8d-9703d787e3ea	0.0	0.0							1994-01-11T00:00:00Z	11	1	1994	5529698	3599338	PRESERVED_SPECIMEN	UFRGS	ICN	194973	s.n.	Gonzatti, F	2017-08-29T00:00:00Z	CC_BY_NC_4_0	ICN - Herbário do Instituto de Ciências Naturais	Bueno, R			2019-06-01T18:53:20.190Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1697982565	330d773a-abe3-4234-b423-129dc4d00963	BRA:UFJF:CESJ:0000057239	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual da Serra do Mar, Núcleo Virgínia, Trilha da pirapitinga	303e2432-448c-41ec-be2b-020a25c7adc4	-23.341389	-45.146667			925.0	25.0			2001-03-04T00:00:00Z	4	3	2001	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Juiz de Fora (UFJF)	CESJ	57239	6143	A. Salino	2011-03-01T00:00:00Z	CC_BY_NC_4_0	CESJ - Herbário Leopoldo Krieger	A. Salino; V.A.O. Dittrich; A.C. Meinberg; P.O. Morais			2019-07-01T18:49:16.712Z		GEODETIC_DATUM_ASSUMED_WGS84
1675531937	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	22724	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Õ	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2011-10-01T00:00:00Z	1	10	2011	5529698	3599338	PRESERVED_SPECIMEN	HUCP		22797	s.n.	Canestraro, BK		CC_BY_NC_4_0		Fega.			2019-02-26T14:52:21.041Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1675531863	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	22731	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	å	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2011-10-01T00:00:00Z	1	10	2011	5529698	3599338	PRESERVED_SPECIMEN	HUCP		22804	s.n.	Canestraro, BK		CC_BY_NC_4_0		Canestraro, BK			2019-02-26T14:52:21.049Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1675531848	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	22732	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	è	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2011-10-01T00:00:00Z	1	10	2011	5529698	3599338	PRESERVED_SPECIMEN	HUCP		22805	s.n.	Canestraro, BK		CC_BY_NC_4_0		Fega.			2019-02-26T14:52:21.107Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1675530718	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	21566	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	~	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2010-12-16T00:00:00Z	16	12	2010	5529698	3599338	PRESERVED_SPECIMEN	HUCP		21642	3752	Canestraro, BK	2011-01-01T00:00:00Z	CC_BY_NC_4_0		Kozera, C; Ribeiro, A			2019-02-26T14:52:20.251Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1675528749	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	19484	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2008-04-05T00:00:00Z	5	4	2008	5529698	3599338	PRESERVED_SPECIMEN	HUCP		19557	092	Michelon, C		CC_BY_NC_4_0		Michelon, C			2019-02-26T14:52:18.538Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1675528450	aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	19182	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR		f5fd374b-89cb-4ab6-b3eb-794c65f232c3	0.0	0.0			-4999.5	4999.5			2008-04-11T00:00:00Z	11	4	2008	5529698	3599338	PRESERVED_SPECIMEN	HUCP		19255	112	Michelon, C	2008-04-15T00:00:00Z	CC_BY_NC_4_0		Michelon, C			2019-02-26T14:52:18.323Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1608130675	330d773a-abe3-4234-b423-129dc4d00963	BRA:UFJF:CESJ:0000069728	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Estrada para o Cânion Josafá	303e2432-448c-41ec-be2b-020a25c7adc4	-29.370278	-50.071111			940.0	0.0			2016-07-08T00:00:00Z	8	7	2016	5529698	3599338	PRESERVED_SPECIMEN	Universidade Federal de Juiz de Fora (UFJF)	CESJ	69728	2506	F. Gonzatti	2016-08-01T00:00:00Z	CC_BY_NC_4_0	CESJ - Herbário Leopoldo Krieger	F. Gonzatti			2019-07-01T18:49:40.129Z		GEODETIC_DATUM_ASSUMED_WGS84
